temperature,pressure,altitude,Gyro X,Gyro Y,Gyro Z,Acc X,Acc Y,Acc Z,takepicture,time
37,99589,145.54,0,0,0,251,32,38,1,13990
37,99577,146.56,0,0,0,252,33,39,1,16248
37,99583,146.05,0,0,0,253,33,40,1,18615
37,99592,145.29,0,0,0,253,33,39,1,20913
37,99586,145.80,0,0,0,253,33,39,1,23284
37,99583,146.05,0,0,0,251,33,38,1,25552
37,99583,146.05,0,0,0,253,33,39,1,27812
37,99580,146.31,0,0,0,252,32,39,1,30172
37,99589,145.54,0,0,0,252,33,38,1,32447
37,99577,146.56,0,0,0,252,33,38,1,-30698
37,99592,145.29,0,0,0,253,33,40,1,-28416
37,99592,145.29,0,0,0,252,34,40,1,-26164
37,99583,146.05,0,0,0,252,33,39,1,-23938
37,99586,145.80,0,0,0,252,33,39,1,-21713
37,99580,146.31,0,0,0,252,32,39,1,-19493
37,99595,145.04,0,0,0,252,34,39,1,-17279
37,99568,147.32,0,0,0,252,33,38,1,-15044
37,99586,145.80,0,0,0,254,32,38,1,-12863
37,99580,146.31,0,0,0,253,33,39,1,-10660
37,99577,146.56,0,0,0,253,31,38,1,-8403
37,99580,146.31,0,0,0,252,31,39,1,-6144
37,99577,146.56,0,0,0,252,31,39,1,-3789
37,99583,146.05,0,0,0,253,33,38,1,-1518
37,99589,145.54,0,0,0,252,33,39,1,745
37,99580,146.31,0,0,0,252,34,38,1,3090
37,99580,146.31,-2,0,0,253,31,38,1,5362
37,99586,145.80,0,0,0,251,33,38,1,7752
37,99580,146.31,0,0,0,253,32,36,1,10022
37,99586,145.80,0,0,0,254,33,38,1,12284
37,99586,145.80,0,0,0,252,33,39,1,14646
37,99589,145.54,0,0,0,253,32,39,1,16931
37,99567,147.40,0,0,0,253,32,38,1,19303
37,99580,146.31,0,0,0,252,33,38,1,21593
37,99583,146.05,0,0,0,252,33,39,1,23843
37,99583,146.05,0,0,0,251,33,38,1,26070
37,99577,146.56,-2,1,0,253,32,39,1,28295
37,99583,146.05,0,0,0,252,32,39,1,30522
37,99586,145.80,0,0,0,252,33,39,1,32738
37,99574,146.81,0,1,0,253,32,37,1,-30570
37,99577,146.56,0,0,0,252,33,38,1,-28392
37,99580,146.31,0,0,0,252,33,39,1,-26192
37,99577,146.56,0,0,0,252,32,38,1,-23925
37,99580,146.31,0,0,0,252,33,40,1,-21668
37,99577,146.56,0,0,0,253,32,38,1,-19324
37,99589,145.54,0,0,0,251,33,39,1,-17042
37,99583,146.05,2,0,0,251,31,38,1,-14791
37,99580,146.31,0,0,0,253,33,39,1,-12434
37,99577,146.56,0,0,0,252,32,38,1,-10164
37,99583,146.05,0,0,0,253,33,39,1,-7790
37,99583,146.05,0,0,0,253,34,39,1,-5522
37,99583,146.05,0,0,0,253,33,39,1,-3272
37,99586,145.80,0,0,0,253,32,37,1,-904
37,99586,145.80,0,0,0,252,30,39,1,1360
37,99586,145.80,0,0,0,253,32,37,1,3745
37,99583,146.05,0,0,0,251,33,38,1,6012
37,99592,145.29,-2,0,0,253,32,40,1,8259
37,99586,145.80,2,0,0,252,31,38,1,10615
37,99583,146.05,0,0,0,252,32,39,1,12884
37,99595,145.04,-2,0,0,253,32,39,1,15275
37,99583,146.05,0,0,0,253,32,38,1,17544
37,99586,145.80,0,0,0,252,33,40,1,19798
37,99592,145.29,0,0,0,252,32,39,1,22076
37,99586,145.80,0,0,0,254,32,40,1,24368
37,99592,145.29,0,0,0,253,32,40,1,26594
37,99586,145.80,0,0,0,253,33,39,1,28810
37,99586,145.80,0,0,0,253,33,40,1,31038
37,99579,146.39,0,0,0,252,33,38,1,-32268
37,99583,146.05,0,0,0,252,33,39,1,-30054
37,99570,147.15,0,0,0,251,32,38,1,-27838
37,99576,146.64,0,0,0,253,34,38,1,-25611
37,99592,145.29,0,0,0,252,32,39,1,-23351
37,99579,146.39,0,0,0,251,32,40,1,-21081
37,99583,146.05,0,0,0,252,33,38,1,-18835
37,99570,147.15,0,0,0,253,32,38,1,-16597
37,99573,146.89,0,0,0,252,33,39,1,-14344
37,99576,146.64,0,0,0,253,33,39,1,-12119
37,99579,146.39,0,0,0,253,32,39,1,-9906
37,99579,146.39,0,0,0,253,33,37,1,-7677
37,99589,145.54,0,0,0,252,32,38,1,-4970
37,99586,145.80,0,0,0,252,31,38,1,-2705
37,99576,146.64,0,0,0,253,32,38,1,-343
37,99576,146.64,0,0,0,253,32,39,1,1928
38,99582,146.14,0,0,0,253,34,39,1,4177
38,99582,146.14,-2,0,0,252,32,38,1,6539
38,99582,146.14,0,0,0,252,33,39,1,8808
38,99579,146.39,0,0,0,251,32,38,1,11198
38,99589,145.54,0,0,0,251,32,38,1,13464
38,99585,145.88,0,0,0,252,33,40,1,15719
38,99570,147.15,0,0,0,253,33,38,1,17946
38,99582,146.14,0,0,-1,252,33,38,1,20170
38,99579,146.39,0,0,0,252,32,39,1,22408
38,99585,145.88,0,0,0,254,33,38,1,24625
38,99595,145.04,0,0,0,254,32,38,1,26863
38,99579,146.39,0,0,0,251,31,39,1,29039
38,99567,147.40,0,0,0,253,34,40,1,31247
38,99573,146.89,0,0,0,253,33,38,1,-32028
38,99582,146.14,0,0,0,251,32,38,1,-29768
38,99585,145.88,0,0,0,253,32,39,1,-27403
38,99579,146.39,0,0,0,252,33,38,1,-25119
38,99589,145.54,-2,0,0,252,32,38,1,-22866
38,99576,146.64,0,0,0,252,32,40,1,-20507
38,99588,145.63,0,0,0,253,33,38,1,-18240
38,99582,146.14,0,0,0,252,32,39,1,-15858
38,99582,146.14,0,0,0,252,32,38,1,-13577
38,99570,147.15,0,0,0,252,33,39,1,-11324
38,99579,146.39,0,0,0,253,31,38,1,-8960
38,99579,146.39,0,0,0,253,32,38,1,-6691
38,99573,146.89,0,0,0,253,34,39,1,-4309
38,99573,146.89,0,0,0,251,32,39,1,-2040
38,99582,146.14,0,0,0,253,32,38,1,211
38,99585,145.88,0,0,0,252,33,40,1,2571
38,99573,146.89,0,0,0,251,32,38,1,4840
38,99579,146.39,0,0,0,250,32,38,1,7229
38,99579,146.39,-2,0,0,254,32,38,1,9491
38,99570,147.15,0,1,0,253,32,40,1,11739
38,99585,145.88,0,0,0,253,32,38,1,14101
38,99579,146.39,0,0,0,253,34,38,1,16368
38,99579,146.39,0,0,0,253,32,38,1,18735
38,99579,146.39,0,0,0,252,31,38,1,21006
38,99570,147.15,0,0,0,252,33,39,1,23284
38,99585,145.88,0,0,0,253,32,37,1,25618
38,99573,146.89,0,0,0,252,32,39,1,27886
38,99582,146.14,0,0,0,251,33,38,1,30264
38,99576,146.64,0,0,0,252,33,39,1,32530
38,99585,145.88,0,0,0,252,32,38,1,-30752
38,99585,145.88,0,0,0,251,33,39,1,-28400
38,99576,146.64,0,0,0,252,33,39,1,-26118
38,99585,145.88,0,0,0,252,33,38,1,-23742
38,99582,146.14,0,0,0,253,33,39,1,-21460
38,99582,146.14,0,0,0,251,32,38,1,-19206
38,99576,146.64,0,0,0,253,33,38,1,-16978
38,99579,146.39,0,0,0,251,33,38,1,-14760
38,99585,145.88,-2,0,0,253,32,37,1,-12542
38,99582,146.14,0,0,-1,252,32,40,1,-10328
38,99582,146.14,0,0,0,253,32,37,1,-8097
38,99585,145.88,0,0,0,254,32,39,1,-5892
38,99573,146.89,0,0,0,252,33,39,1,-3673
38,99576,146.64,0,0,0,252,32,39,1,-1415
38,99582,146.14,0,0,0,252,33,39,1,842
38,99582,146.14,0,0,0,252,32,38,1,3205
38,99582,146.14,0,1,0,254,33,40,1,5481
38,99582,146.14,0,0,0,253,32,38,1,7735
38,99582,146.14,0,0,0,253,33,38,1,9959
38,99576,146.64,0,0,0,252,33,39,1,12170
38,99576,146.64,0,0,0,252,32,38,1,14383
38,99576,146.64,0,0,0,251,33,40,1,16594
38,99576,146.64,0,0,0,253,32,39,1,18831
38,99582,146.14,2,0,0,253,33,40,1,21062
38,99582,146.14,0,0,0,253,32,39,1,23260
38,99576,146.64,0,0,0,251,32,40,1,25517
38,99582,146.14,0,0,0,252,32,38,1,27777
38,99576,146.64,0,0,0,253,31,39,1,30136
38,99582,146.14,0,0,0,252,33,37,1,32407
38,99576,146.64,-1,0,0,252,32,39,1,-30855
38,99576,146.64,0,0,0,251,33,39,1,-28501
38,99576,146.64,0,0,0,252,32,40,1,-26233
38,99588,145.63,-1,0,-1,250,32,39,1,-23850
38,99585,145.88,0,0,0,250,33,38,1,-21573
38,99585,145.88,-2,0,0,251,32,40,1,-19320
38,99573,146.89,0,0,0,251,32,39,1,-16952
38,99576,146.64,0,0,0,251,33,39,1,-14669
38,99573,146.89,0,0,0,250,33,39,1,-12305
38,99576,146.64,0,0,0,250,33,37,1,-10034
38,99576,146.64,1,0,0,251,33,38,1,-7778
37,99582,146.14,0,0,0,249,33,37,1,-5408
37,99579,146.39,0,0,0,251,32,39,1,-3129
37,99586,145.80,0,1,0,249,32,39,1,-737
37,99583,146.05,0,1,0,250,33,38,1,1530
37,99583,146.05,0,0,0,251,31,41,1,3783
37,99589,145.54,2,0,1,252,32,39,1,6147
37,99589,145.54,9,0,7,253,34,36,1,8416
37,99583,146.05,3,0,1,249,34,39,1,10801
37,99580,146.31,0,0,0,247,36,35,1,13072
37,99567,147.40,7,0,4,247,35,37,1,15337
37,99570,147.15,0,0,0,247,27,45,1,17689
37,99561,147.91,0,0,0,249,33,37,1,19963
37,99561,147.91,-1,0,0,249,35,37,1,22371
37,99564,147.66,0,0,0,249,33,36,1,24645
37,99564,147.66,0,0,0,250,35,38,1,26898
37,99561,147.91,-2,0,0,249,34,33,1,29124
37,99553,148.59,2,0,0,7,33,38,1,31352
37,99574,146.81,-14,0,-1,255,35,35,1,-31965
37,99574,146.81,-10,1,-9,247,34,34,1,-29733
37,99557,148.25,2,0,1,249,31,35,1,-27502
37,99565,147.57,0,0,0,250,33,38,1,-25321
37,99557,148.25,0,0,0,252,26,37,1,-23133
37,99565,147.57,0,0,0,250,31,41,1,-20882
37,99554,148.50,1,1,-1,244,30,45,1,-18623
37,99565,147.57,5,1,4,248,24,47,1,-16381
37,99568,147.32,1,0,0,249,24,50,1,-14144
37,99586,145.80,-6,0,-5,4,36,38,1,-11935
37,99574,146.81,-22,0,-15,250,33,37,1,-9374
36,99577,146.56,-1,1,-1,251,26,47,1,-7100
36,99599,144.70,0,0,0,251,32,42,1,-4719
36,99593,145.21,0,1,0,249,26,45,1,-2435
36,99602,144.45,0,0,0,251,32,40,1,-177
36,99596,144.95,0,0,0,251,32,40,1,2209
36,99605,144.19,-2,0,0,249,37,26,1,4477
36,99596,144.95,-2,3,0,247,31,36,1,6864
36,99611,143.69,4,0,1,251,32,37,1,9149
36,99602,144.45,-1,2,0,251,33,46,1,11409
36,99602,144.45,-1,-1,0,254,33,42,1,13762
36,99602,144.45,0,0,1,248,30,40,1,16041
36,99599,144.70,1,1,0,7,30,41,1,18421
36,99605,144.19,-14,0,-12,8,34,39,1,20711
36,99599,144.70,-20,3,-12,253,31,37,1,22974
36,99611,143.69,-1,1,0,253,30,40,1,25358
36,99605,144.19,2,0,0,252,47,55,1,27633
36,99614,143.43,-1,1,0,0,28,39,1,29995
36,99605,144.19,0,0,-2,250,31,47,1,32269
36,99605,144.19,0,0,0,247,36,35,1,-31000
36,99605,144.19,11,0,6,240,36,37,1,-28639
36,99602,144.45,16,0,10,253,36,35,1,-26366
36,99605,144.19,0,0,0,253,34,35,1,-23971
36,99599,144.70,0,0,-2,253,32,41,1,-21692
36,99602,144.45,0,1,-1,251,30,40,1,-19437
36,99599,144.70,0,0,0,253,35,41,1,-17210
35,99599,144.70,0,1,0,251,32,39,1,-14985
35,99612,143.60,0,0,0,254,31,41,1,-12772
35,99609,143.86,0,0,0,252,31,40,1,-10559
35,99612,143.60,0,1,0,252,30,41,1,-8320
35,99612,143.60,0,0,0,254,32,39,1,-6118
35,99609,143.86,0,1,0,252,32,42,1,-3895
35,99603,144.36,0,0,0,253,33,40,1,-1631
35,99600,144.61,0,0,0,251,31,40,1,633
35,99609,143.86,0,0,0,253,34,41,1,3007
35,99606,144.11,2,1,0,252,32,41,1,5291
35,99606,144.11,0,0,-1,252,35,36,1,7552
35,99591,145.38,0,1,0,252,31,42,1,9901
35,99597,144.87,0,1,0,254,31,40,1,12173
35,99588,145.63,0,0,0,255,29,46,1,14564
35,99597,144.87,0,0,-1,242,35,39,1,16837
35,99597,144.87,14,0,11,255,32,42,1,19095
35,99585,145.88,-2,0,0,0,33,44,1,21483
35,99600,144.61,-1,0,0,15,31,42,1,23755
35,99597,144.87,-16,0,-19,6,30,43,1,26120
35,99600,144.61,-28,2,-19,254,34,38,1,28395
35,99588,145.63,-8,1,-5,4,30,40,1,30657
35,99597,144.87,-20,1,-14,249,27,46,1,-32494
35,99603,144.36,-3,0,-2,252,29,43,1,-30206
35,99600,144.61,0,0,-2,251,31,41,1,-27828
35,99603,144.36,0,0,0,250,32,41,1,-25538
34,99594,145.12,0,0,0,252,31,41,1,-23281
34,99597,144.87,0,0,0,251,32,42,1,-20897
34,99597,144.87,0,0,0,251,31,41,1,-18621
34,99591,145.38,0,0,0,250,31,41,1,-16221
34,99594,145.12,0,0,0,250,30,43,1,-13946
34,99594,145.12,0,0,0,251,31,40,1,-11682
34,99597,144.87,0,0,0,251,30,42,1,-9304
34,99585,145.88,0,0,0,250,32,41,1,-7027
34,99597,144.87,0,0,0,251,32,41,1,-4615
34,99588,145.63,0,0,0,250,30,42,1,-2331
34,99582,146.14,0,0,0,251,32,43,1,-74
34,99594,145.12,0,0,0,251,31,40,1,2312
34,99598,144.79,0,0,0,250,32,42,1,4593
34,99585,145.88,-2,0,0,251,31,41,1,6988
34,99607,144.03,2,0,0,250,31,42,1,9264
34,99601,144.53,0,0,0,251,32,41,1,11518
34,99595,145.04,0,0,0,250,31,40,1,13917
34,99592,145.29,0,0,0,250,31,41,1,16191
34,99592,145.29,0,0,0,250,31,41,1,18596
34,99589,145.54,0,0,0,251,31,41,1,20898
34,99589,145.54,0,0,0,250,33,42,1,23155
34,99580,146.31,0,0,0,250,31,42,1,25388
34,99586,145.80,0,0,0,249,30,42,1,27598
34,99595,145.04,0,0,0,251,32,41,1,29811
34,99592,145.29,0,0,0,252,30,41,1,32023
34,99592,145.29,2,0,0,252,31,41,1,-31283
34,99580,146.31,0,0,0,247,31,42,1,-29037
33,99595,145.04,0,0,0,247,31,40,1,-26808
33,99577,146.56,0,0,0,247,31,41,1,-24531
33,99595,145.04,0,0,0,246,32,42,1,-22259
33,99595,145.04,0,0,0,247,31,40,1,-20033
33,99592,145.29,0,0,0,246,29,42,1,-17819
33,99586,145.80,0,0,0,247,31,42,1,-15591
33,99595,145.04,0,0,0,247,31,40,1,-13360
33,99607,144.03,0,0,0,246,31,41,1,-11158
33,99598,144.79,2,0,0,248,32,41,1,-8930
33,99592,145.29,0,0,0,248,31,41,1,-6690
33,99589,145.54,0,0,0,246,31,41,1,-4397
33,99592,145.29,2,0,0,248,31,42,1,-2121
33,99586,145.80,0,0,0,246,31,41,1,142
33,99577,146.56,0,0,-1,246,31,42,1,2512
33,99592,145.29,0,0,0,248,31,42,1,4784
33,99589,145.54,0,0,0,247,32,41,1,7176
33,99589,145.54,0,0,0,248,30,41,1,9446
33,99586,145.80,0,0,0,247,29,41,1,11699
33,99592,145.29,0,0,0,247,31,42,1,14082
33,99586,145.80,0,0,0,248,31,42,1,16371
33,99592,145.29,-2,0,0,247,30,42,1,18760
33,99586,145.80,0,0,0,247,31,42,1,21028
33,99592,145.29,0,0,0,247,31,42,1,23283
33,99583,146.05,-2,0,0,248,31,41,1,25651
33,99583,146.05,0,0,0,248,31,41,1,27925
33,99586,145.80,-2,0,0,247,32,41,1,30316
33,99595,145.04,0,0,0,248,31,41,1,32598
33,99589,145.54,0,0,0,247,32,41,1,-30684
33,99589,145.54,0,0,0,248,31,41,1,-28321
33,99598,144.79,0,0,0,248,31,41,1,-26049
33,99580,146.31,0,0,0,248,31,42,1,-23660
33,99586,145.80,2,0,0,247,31,41,1,-21385
33,99583,146.05,0,0,0,247,31,40,1,-19117
33,99589,145.54,0,0,0,249,31,40,1,-16744
33,99583,146.05,0,0,0,247,31,42,1,-14470
33,99583,146.05,0,0,0,248,32,41,1,-12087
33,99586,145.80,0,0,0,248,32,42,1,-9813
33,99586,145.80,0,0,0,247,31,42,1,-7556
33,99592,145.29,0,0,0,248,31,41,1,-5180
33,99589,145.54,0,0,0,247,31,41,1,-2907
33,99589,145.54,0,0,0,247,32,41,1,-475
33,99592,145.29,0,0,0,247,31,40,1,1785
33,99583,146.05,0,0,0,249,30,42,1,4037
33,99577,146.56,0,0,0,247,30,41,1,6261
33,99586,145.80,0,0,0,246,31,41,1,8477
33,99586,145.80,0,0,0,248,30,41,1,10688
33,99583,146.05,0,0,0,247,31,40,1,12899
33,99589,145.54,0,0,0,247,31,42,1,15136
33,99586,145.80,0,0,0,247,31,42,1,17393
33,99589,145.54,-2,0,0,247,30,40,1,19621
33,99595,145.04,0,0,0,248,32,41,1,21905
33,99595,145.04,0,1,0,249,31,41,1,24171
33,99605,144.19,0,0,0,248,32,41,1,26552
33,99592,145.29,0,0,0,247,32,42,1,28833
33,99599,144.70,0,0,0,249,31,41,1,31090
33,99595,145.04,0,0,0,247,31,41,1,-32082
33,99589,145.54,0,0,0,248,30,40,1,-29809
33,99589,145.54,0,0,0,248,30,42,1,-27408
33,99592,145.29,0,0,0,247,30,42,1,-25138
33,99589,145.54,0,0,0,247,31,42,1,-22884
33,99598,144.79,0,0,0,248,31,42,1,-20508
33,99592,145.29,0,0,0,248,31,42,1,-18240
33,99598,144.79,0,0,0,248,31,43,1,-15853
33,99592,145.29,0,0,0,247,30,41,1,-13582
33,99589,145.54,0,0,0,247,31,41,1,-11327
33,99589,145.54,0,0,0,246,32,40,1,-8953
33,99592,145.29,0,0,0,248,31,42,1,-6682
33,99589,145.54,0,0,0,248,30,43,1,-4285
33,99589,145.54,0,0,0,247,31,41,1,-2016
33,99586,145.80,-2,0,0,248,31,42,1,247
33,99595,145.04,0,0,0,247,31,41,1,2605
33,99589,145.54,0,0,0,247,30,42,1,4876
33,99595,145.04,0,0,0,248,31,40,1,7269
33,99589,145.54,0,0,0,248,31,42,1,9539
33,99583,146.05,0,0,0,247,31,42,1,11803
33,99595,145.04,0,0,0,246,30,40,1,14171
33,99586,145.80,0,0,0,247,32,41,1,16464
33,99571,147.06,0,0,0,248,30,42,1,18831
33,99592,145.29,0,0,0,247,30,43,1,21102
33,99586,145.80,2,0,0,247,30,41,1,23354
33,99583,146.05,0,0,0,248,31,41,1,25724
33,99574,146.81,0,0,0,249,30,41,1,28017
33,99577,146.56,-2,0,0,247,31,42,1,30388
33,99589,145.54,0,0,0,247,29,41,1,32662
33,99592,145.29,0,0,0,248,30,42,1,-30620
33,99586,145.80,0,0,0,247,30,41,1,-28257
33,99589,145.54,0,0,0,247,31,42,1,-25983
33,99583,146.05,0,0,0,246,32,40,1,-23588
33,99589,145.54,0,0,0,247,31,42,1,-21317
33,99598,144.79,0,0,0,247,31,41,1,-19063
33,99583,146.05,0,0,0,247,29,40,1,-16702
33,99589,145.54,0,0,0,247,31,42,1,-14430
33,99583,146.05,0,0,0,247,31,41,1,-12045
33,99592,145.29,0,0,0,247,32,40,1,-9774
33,99586,145.80,0,0,0,247,31,42,1,-7496
33,99592,145.29,0,0,0,248,30,42,1,-5139
33,99589,145.54,0,0,0,247,31,41,1,-2864
33,99589,145.54,0,0,0,246,31,41,1,-466
33,99586,145.80,0,0,0,246,31,42,1,1804
33,99586,145.80,0,0,0,246,30,43,1,4059
33,99589,145.54,0,0,0,248,30,42,1,6430
33,99577,146.56,0,0,0,247,31,42,1,8710
33,99583,146.05,0,0,0,247,31,42,1,11094
33,99598,144.79,0,0,0,247,30,41,1,13368
33,99589,145.54,2,0,0,248,32,43,1,15623
33,99595,145.04,0,0,0,248,31,41,1,18007
33,99577,146.56,0,0,0,246,30,41,1,20284
33,99589,145.54,0,0,0,246,31,40,1,22648
33,99592,145.29,0,0,0,246,31,41,1,24926
33,99583,146.05,0,0,0,248,32,42,1,27176
33,99592,145.29,0,0,0,247,32,42,1,29405
33,99589,145.54,0,0,0,247,31,40,1,31630
33,99586,145.80,0,0,0,247,31,42,1,-31682
33,99592,145.29,0,0,0,247,30,41,1,-29469
33,99580,146.31,0,0,0,248,31,40,1,-27241
33,99595,145.04,0,0,0,247,31,41,1,-25060
33,99586,145.80,0,0,0,248,29,41,1,-22859
33,99586,145.80,0,0,0,248,30,40,1,-20602
33,99586,145.80,0,0,0,248,30,41,1,-18348
33,99595,145.04,0,0,0,247,31,41,1,-15990
33,99595,145.04,0,0,0,248,31,43,1,-13722
33,99583,146.05,0,1,0,247,30,42,1,-11457
33,99589,145.54,0,0,0,248,30,41,1,-9120
33,99586,145.80,0,0,0,247,30,41,1,-6848
33,99586,145.80,0,0,0,248,30,42,1,-4468
33,99592,145.29,0,0,0,246,31,41,1,-2196
33,99580,146.31,0,0,0,247,31,42,1,57
33,99580,146.31,0,0,0,246,30,40,1,2414
33,99589,145.54,0,0,0,248,30,42,1,4692
33,99586,145.80,0,0,0,247,31,42,1,7064
33,99592,145.29,0,0,0,247,30,40,1,9331
34,99580,146.31,0,0,0,247,31,41,1,11593
34,99580,146.31,0,0,0,249,31,40,1,13940
34,99586,145.80,0,0,0,248,31,41,1,16233
34,99595,145.04,0,0,0,247,31,42,1,18590
34,99586,145.80,0,0,0,247,31,41,1,20873
34,99586,145.80,0,0,0,248,30,42,1,23127
34,99574,146.81,2,0,0,248,31,41,1,25353
34,99592,145.29,0,0,0,247,32,41,1,27575
34,99586,145.80,0,0,0,247,30,40,1,29789
34,99586,145.80,0,0,0,248,32,41,1,32001
34,99583,146.05,0,0,0,247,31,40,1,-31307
34,99583,146.05,0,0,0,247,31,41,1,-29115
34,99586,145.80,-2,0,0,248,31,40,1,-26910
34,99592,145.29,0,0,0,248,31,43,1,-24642
34,99583,146.05,2,0,0,247,31,41,1,-22385
34,99580,146.31,0,0,0,247,31,41,1,-20039
34,99586,145.80,0,0,0,247,30,41,1,-17767
34,99576,146.64,0,0,0,248,31,41,1,-15514
34,99583,146.05,0,0,0,247,31,41,1,-13147
34,99586,145.80,0,0,0,247,30,42,1,-10876
34,99592,145.29,0,0,0,248,31,41,1,-8501
34,99592,145.29,0,0,0,248,32,41,1,-6228
34,99595,145.04,0,0,0,248,32,42,1,-3977
34,99583,146.05,0,0,0,247,33,42,1,-1608
34,99586,145.80,0,0,0,246,32,41,1,665
34,99583,146.05,0,0,0,247,29,41,1,3074
34,99598,144.79,0,0,0,247,31,42,1,5339
34,99579,146.39,0,0,0,246,31,42,1,7591
34,99589,145.54,0,0,0,248,31,42,1,9816
34,99576,146.64,0,0,0,247,32,42,1,12026
34,99589,145.54,0,0,0,248,32,39,1,14271
34,99585,145.88,0,0,0,246,31,41,1,16487
34,99585,145.88,0,0,0,247,31,41,1,18717
34,99585,145.88,0,0,0,248,30,44,1,20915
34,99589,145.54,0,0,0,247,31,41,1,23129
34,99573,146.89,0,0,0,248,30,42,1,25392
34,99595,145.04,0,0,0,247,32,39,1,27654
34,99585,145.88,0,0,0,247,30,42,1,30025
34,99595,145.04,0,0,0,247,31,41,1,32319
34,99585,145.88,0,0,0,247,31,41,1,-30963
34,99588,145.63,0,0,0,247,30,42,1,-28737
34,99591,145.38,0,0,0,247,30,42,1,-26513
34,99576,146.64,0,0,0,247,29,41,1,-24299
34,99585,145.88,0,0,0,248,31,42,1,-22086
34,99579,146.39,0,0,0,246,31,41,1,-19859
34,99585,145.88,0,0,0,247,32,42,1,-17653
34,99588,145.63,0,0,0,247,31,41,1,-15435
34,99588,145.63,0,0,0,248,30,42,1,-13173
34,99588,145.63,0,0,0,248,30,41,1,-10911
34,99594,145.12,0,0,0,248,30,42,1,-8541
34,99588,145.63,0,0,0,248,30,41,1,-6263
34,99591,145.38,0,0,0,247,30,41,1,-4004
34,99579,146.39,0,0,0,247,29,41,1,-1635
34,99582,146.14,0,0,0,247,30,40,1,637
34,99594,145.12,0,0,0,246,30,42,1,3026
34,99585,145.88,0,0,0,246,30,41,1,5300
34,99588,145.63,0,0,0,248,30,40,1,7550
34,99585,145.88,0,0,0,248,31,41,1,9926
34,99585,145.88,0,0,0,248,32,41,1,12216
34,99588,145.63,2,0,0,248,31,41,1,14593
34,99604,144.28,0,0,0,247,30,41,1,16865
34,99585,145.88,2,0,0,246,31,41,1,19123
34,99579,146.39,-2,0,0,246,31,40,1,21491
34,99591,145.38,0,0,0,247,30,41,1,23764
34,99594,145.12,0,0,0,246,30,41,1,26143
34,99585,145.88,-2,0,0,248,31,42,1,28416
34,99591,145.38,0,0,0,248,31,42,1,30680
34,99585,145.88,0,0,0,247,30,41,1,-32497
34,99591,145.38,0,0,0,247,31,41,1,-30225
34,99594,145.12,0,0,0,248,31,40,1,-27838
34,99585,145.88,0,0,0,247,31,41,1,-25564
34,99591,145.38,0,0,0,246,31,41,1,-23307
34,99582,146.14,0,0,0,247,30,41,1,-20929
34,99585,145.88,0,0,0,247,31,42,1,-18658
34,99588,145.63,0,0,0,249,31,41,1,-16270
34,99591,145.38,0,0,0,247,31,40,1,-13987
34,99582,146.14,0,0,0,247,30,40,1,-11733
34,99573,146.89,0,0,0,247,30,42,1,-9371
34,99588,145.63,0,0,0,248,32,42,1,-7098
34,99582,146.14,0,0,0,246,31,42,1,-4702
34,99588,145.63,0,0,0,247,30,41,1,-2431
34,99588,145.63,0,0,0,247,30,42,1,-175
34,99597,144.87,0,0,0,247,31,41,1,2190
34,99582,146.14,0,0,0,248,31,41,1,4462
34,99591,145.38,0,0,0,247,31,42,1,6853
34,99588,145.63,0,0,0,247,29,40,1,9126
34,99585,145.88,0,0,0,247,31,41,1,11405
34,99582,146.14,0,0,0,247,32,42,1,13768
34,99576,146.64,-2,0,0,247,30,42,1,16036
34,99591,145.38,0,0,0,246,30,41,1,18418
34,99597,144.87,0,0,0,247,31,41,1,20688
34,99585,145.88,0,0,0,248,31,41,1,22944
34,99591,145.38,0,0,0,248,31,41,1,25312
34,99579,146.39,0,0,0,247,30,40,1,27595
34,99588,145.63,0,0,0,247,31,41,1,29975
35,99594,145.12,0,0,0,247,29,41,1,32249
35,99585,145.88,0,0,0,246,31,41,1,-31035
35,99591,145.38,0,0,0,246,31,41,1,-28669
35,99591,145.38,0,0,0,247,30,42,1,-26398
35,99591,145.38,0,0,0,247,30,42,1,-24016
35,99597,144.87,0,0,0,247,31,41,1,-21727
35,99591,145.38,0,0,0,247,32,41,1,-19474
35,99588,145.63,0,0,0,247,30,42,1,-17248
35,99591,145.38,0,0,0,247,30,40,1,-15021
35,99585,145.88,0,0,0,247,29,40,1,-12796
35,99588,145.63,0,0,0,247,31,41,1,-10584
35,99585,145.88,0,0,0,247,31,42,1,-8345
35,99597,144.87,0,0,0,247,31,41,1,-6163
35,99585,145.88,0,0,0,247,31,41,1,-3968
35,99591,145.38,0,0,0,247,30,41,1,-1715
35,99588,145.63,0,0,0,247,31,42,1,543
35,99591,145.38,0,0,0,247,32,41,1,2897
35,99585,145.88,0,0,0,248,30,40,1,5178
35,99597,144.87,0,0,0,247,30,40,1,7442
35,99588,145.63,0,0,0,247,31,41,1,9827
35,99582,146.14,0,0,0,248,30,42,1,12091
35,99588,145.63,0,0,0,247,30,43,1,14461
35,99585,145.88,0,0,0,246,31,41,1,16733
35,99573,146.89,0,0,0,247,29,41,1,18987
35,99594,145.12,0,0,0,247,30,40,1,21346
35,99594,145.12,-2,0,0,247,32,41,1,23624
35,99582,146.14,0,0,0,248,30,42,1,25996
35,99591,145.38,0,0,0,247,30,42,1,28269
35,99585,145.88,0,0,0,247,30,41,1,30523
